"ZoteroID","Title","Publication Year","Author"
"QZZ7N6TB","CONFUSION REIGNS? A REVIEW OF MARINE MEGAFAUNA INTERACTIONS WITH TIDAL-STREAM ENVIRONMENTS",2015,"Benjamins, Steven; Dale, Andrew C.; Hastie, Gordon; Waggitt, James J.; Lea, Mary-Anne; Scott, Beth; Wilson, Ben"
"AZFQ335W","Small cetaceans. Observations on beluga fall migration in the Alaskan Beaufort Sea, 1982-87, and northeastern Chukchi Sea, 1982-91.",1991,"Clarke, Janet T.; Moore, Sue E.; Johnson, Michele M."
"EPBGANVJ","SEASONAL EPIDERMAL MOLT IN BELUGA WHALES, DELPHINAPTERUS-LEUCAS",1990,"STAUBIN, DJ; SMITH, TG; GERACI, JR"
"TT68E3JR","SEASONAL EPIDERMAL MOLT IN BELUGA WHALES DELPHINAPTERUS-LEUCAS",1990,"J, ST AUBIN D.; G, SMITH T.; R, GERACI J."
"X6TS27BR","A tale of two basins: An integrated physical and biological perspective of the deep Arctic Ocean",2015,"Bluhm, B. A.; Kosobokova, K. N.; Carmack, E. C."
"25H6BWT2","Acoustic Monitoring and Prey Association for Beluga Whale, Delphinapterus leucas, and Harbor Porpoise, Phocoena phocoena, off Two River Mouths in Yakutat Bay, Alaska.",2015,"Castellote, Manuel; Stafford, Kathleen M.; Neff, A. Darcie; Lucey, William"
"TBIBXVH6","Local contamination, and not feeding preferences, explains elevated PCB concentrations in Labrador ringed seals (Pusa hispida)",2015,"Brown, Tanya M.; Iverson, Sara J.; Fisk, Aaron T.; Macdonald, Robie W.; Helbing, Caren C.; Reimer, Ken J."
"EV6U9DET","CIRCULATING CONCENTRATIONS OF THYROID HORMONE IN BELUGA WHALES (DELPHINAPTERUS LEUCAS): INFLUENCE OF AGE, SEX, AND SEASON",2015,"Flower, Jennifer E.; Allender, Matthew C.; Giovanelli, Richard P.; Summers, Sandra D.; Spoon, Tracey R.; Leger, Judy A. St; Goertz, Caroline E. C.; Dunn, J. Lawrence; Romano, Tracy A.; Hobbs, Roderick C.; Tuttle, Allison D."
"MTZXTT5K","Temporal peaks in beluga whale (Delphinapterus leucas) acoustic detections in the northern Bering, northeastern Chukchi, and western Beaufort Seas: 2010-2011",2015,"Garland, Ellen C.; Berchok, Catherine L.; Castellote, Manuel"
"HF6IQ4Q2","Beluga whale (Delphinapterus leucas) vocalizations and call classification from the eastern Beaufort Sea population",2015,"Garland, Ellen C.; Castellote, Manuel; Berchok, Catherine L."
"MCQGQ4P2","Tracking Contaminant Transport From Biovectors",2015,"Kallenborn, Roland; Blais, Jules M."
"4VTVSXEC","Behavior and Distribution of Cook Inlet Beluga Whales, Delphinapterus leucas, Before and During Pile Driving Activity.",2015,"Kendall, Lindsey Saxon; Cornick, Leslie A."
"V7XQ7V82","Seasonal spatial patterns in seabird and marine mammal distribution in the eastern Chukchi and western Beaufort seas: Identifying biologically important pelagic areas",2015,"Kuletz, Kathy J.; Ferguson, Megan C.; Hurley, Brendan; Gall, Adrian E.; Labunski, Elizabeth A.; Morgan, Tawna C."
"T2GCWERC","Distant drivers or local signals: Where do mercury trends in western Arctic belugas originate?",2015,"Loseto, L. L.; Stern, G. A.; Macdonald, R. W."
"W2RQN6F3","Foraging ecology of ringed seals (Pusa hispida), beluga whales (Delphinapterus leucas) and narwhals (Monodon monoceros) in the Canadian High Arctic determined by stomach content and stable isotope analysis",2015,"Matley, Jordan K.; Fisk, Aaron T.; Dick, Terry A."
"M7DS7HJD","Weaning age variation in beluga whales (Delphinapterus leucas)",2015,"Matthews, Cory J. D.; Ferguson, Steven H."
"JH86I2GX","Hearing abilities and sound reception of broadband sounds in an adult Risso's dolphin (Grampus griseus)",2015,"Mooney, T. Aran; Yang, Wei-Cheng; Yu, Hsin-Yi; Ketten, Darlene R.; Jen, I.-Fan"
"F4N6K625","The Genetic Ecology and Population Origins of the Beluga Whales, Delphinapterus leucas, of Yakutat Bay.",2015,"O'Corry-Crowe, G.; Lucey, W.; Archer, F. I.; Mahoney, B."
"2A4JABSB","Aerial Surveys of Beluga Whales (Delphinapterus leucas) in Cook Inlet, Alaska, June 2014.",2015,"Shelden, K. E. W.; Sims, C. L.; Brattstrom, L. Vate; Goetz, K. T.; Hobbs, R. C."
"TMSG866J","Prevalence of algal toxins in Alaskan marine mammals foraging in a changing arctic and subarctic environment",2016,"Lefebvre, Kathi A.; Quakenbush, Lori; Frame, Elizabeth; Huntington, Kathy Burek; Sheffield, Gay; Stimmelmayr, Raphaela; Bryan, Anna; Kendrick, Preston; Ziel, Heather; Goldstein, Tracey; Snyder, Jonathan A.; Gelatt, Tom; Gulland, Frances; Dickerson, Bobette; Gill, Verena"
"V83SKNSD","Seasonal variation of the Beaufort shelfbreak jet and its relationship to Arctic cetacean occurrence",2016,"Lin, Peigen; Pickart, Robert S.; Stafford, Kathleen M.; Moore, G. W. K.; Torres, Daniel J.; Bahr, Frank; Hu, Jianyu"
"JBSTPBC8","An evaluation of active acoustic methods for detection of marine mammals in the Canadian Beaufort Sea",2016,"Pyc, Cynthia D.; Geoffroy, Maxime; Knudsen, Frank Reier"
"V5A6T9C8","CYTOLOGICAL SEXING OF CETACEA",1973,"WINN, HE; BISCHOFF, WL; TARUSKI, AG"
"HHX8UJHQ","DISTRIBUTION AND MIGRATION EXPLOITATION AND FORMER ABUNDANCE OF WHITE WHALES DELPHINAPTERUS-LEUCAS IN BAFFIN BAY GREENLAND CANADA AND ADJACENT WATERS",1987,"R, REEVES R.; E, MITCHELL"
"492IMKWV","WHITE WHALE USE OF THE SOUTHEASTERN BEAUFORT SEA JULY-SEPT. 1984",1986,"P, NORTON; A, HARWOOD L."
"SR7E4XWM","THE BELUGAS DELPHINAPTERUS-LEUCAS OF NORTHERN QUEBEC CANADA DISTRIBUTION ABUNDANCE STOCK IDENTITY CATCH HISTORY AND MANAGEMENT",1982,"J, FINLEY K.; W, MILLER G.; M, ALLARD; A, DAVIS R.; R, EVANS C."
"RM2Q6GQ9","CATCH HISTORY AND INITIAL POPULATION OF WHITE WHALES DELPHINAPTERUS-LEUCAS IN THE RIVER AND GULF OF ST-LAWRENCE EASTERN CANADA",1984,"R, REEVES R.; E, MITCHELL"
"NGUDUT2X","LEVELS OF ORGANOCHLORINE CHEMICALS IN TISSUES OF BELUGA WHALES (DELPHINAPTERUS-LEUCAS) FROM THE ST-LAWRENCE ESTUARY, QUEBEC, CANADA",1987,"MARTINEAU, D.; BELAND, P.; DESJARDINS, C.; LAGACE, A."
"4QDVCUCJ","THE VOCAL REPERTOIRE OF WHITE WHALES, DELPHINAPTERUS-LEUCAS SUMMERING IN CUNNINGHAM INLET, NORTHWEST-TERRITORIES",1986,"SJARE, BL; SMITH, TG"
"SBAVAVBH","AN UPDATE OF THE STATUS OF WHITE WHALES DELPHINAPTERUS-LEUCAS IN THE SAINT-LAWRENCE ESTUARY, CANADA",1988,"SERGEANT, DE; HOEK, W."
"KDGZVDKT","SEASONAL VARIATION IN THYROID MORPHOLOGY AND SECRETION IN THE WHITE WHALE DELPHINAPTERUS-LEUCAS",1989,"J, ST AUBIN D.; R, GERACI J."
"MV4M58FE","SEASONAL-VARIATION IN THYROID MORPHOLOGY AND SECRETION IN THE WHITE WHALE, DELPHINAPTERUS-LEUCAS",1989,"STAUBIN, DJ; GERACI, JR"
"7XS7S3BC","EVIDENCE FOR AN ERYTHROCYTE GLUCOSE TRANSPORT SYSTEM IN THE BELUGA WHALE DELPHINAPTERUS-LEUCAS",1982,"G, D'ANGELO"
"AFTS7HB5","STATUS OF THE BELUGA, DELPHINAPTERUS-LEUCAS, IN THE BEAUFORT SEA",1987,"FINLEY, KJ; HICKIE, JP; DAVIS, RA"
"K7CVH7VP","FOODS OF BELUGA WHALES DELPHINAPTERUS-LEUCAS IN WESTERN ALASKA USA",1982,"A, SEAMAN G.; F, LOWRY L.; J, FROST K."
"D6BC65GA","RADIOTAGGING STUDIES OF BELUKHA WHALES (DELPHINAPTERUS-LEUCAS) IN BRISTOL BAY, ALASKA",1985,"FROST, KJ; LOWRY, LF; NELSON, RR"
"3J8XQ2F4","Worldwide distribution and migration patterns of the white whale (eluga), Delphinapterus leucas (literature review).",1980,"Gurevich, V. S."
"NJUJ2EAK","Beluga of the Churchill Region of Hudson Bay",1953,"DOAN, K. H.; DOUGLAS, C. W."
"CFNUJHFM","Freshwater vertebrates of the Arctic and Subarctic",1952,"WYNNE-EDWARDS, V. C."
"C6R4T2WA","Biological observations and general comments on Cornwallis Island, N.W.T.",1959,"Lange, K. I."
"2WDT8AA6","Preliminary results of recent studies of belukhas in Alaskan waters.",1981,"Seaman, G. A.; Burns, J. J."
"5D4NJEZ3","Peculiarities of white whale distribution and population dynamics in the White Sea.",1982,"Ognetov, G. N.; Potelov, V. A."
"ETVBF88F","TAGGING WHITE WHALES IN CANADIAN ARCTIC",1969,"SERGEANT, DE; BRODIE, PF"
"H2Z2G9IU","YEARLY VARIATION IN THE FREQUENCY OF PASSAGE OF BELUGA WHALES DELPHINAPTERUS-LEUCAS AT THE MOUTH OF THE SAGUENAY RIVER QUEBEC CANADA OVER THE PAST DECADE",1988,"J, CARON L. M.; E, SERGEANT D."
"E8I79MT8","PRESENT STATUS OF WHITE WHALES DELPHINAPTERUS-LEUCAS IN THE ST.-LAWRENCE ESTUARY CANADA",1986,"D, SERGEANT"
"8PJZA9NF","Distribution and migration, exploitation, and former abundance of white whales (Delphinapterus leucas) in Baffin Bay and adjacent waters.",1987,"Reeves, R. R.; Mitchell, E."
"HHW8NURV","On Delphinapterus leucas (Pallas. 1776) in the Rhine River near Duisburg",1967,"GEWALT, WOLFGANG"
"3Z6RBUMZ","ALASKAN DISTRIBUTION OF BELUGA WHALE, DELPHINAPTERUS-LEUCAS",1978,"HARRISON, CS; HALL, JD"
"T9P3WJB3","Estimates of abundance and apparent survival of coastal dolphins in Port Essington harbour, Northern Territory, Australia (vol 41, pg 35, 2014)",2015,"Palmer, Carol; Brooks, Lyndon; Parra, Guido J.; Rogers, Tracey; Glasgow, Debra; Woinarski, John C. Z."
"I3ISK96D","In contrast to many other mammals, cetaceans have relatively small hippocampi that appear to lack adult neurogenesis",2015,"Patzke, Nina; Spocter, Muhammad A.; Karlsson, Karl Ae; Bertelsen, Mads F.; Haagensen, Mark; Chawana, Richard; Streicher, Sonja; Kaswera, Consolate; Gilissen, Emmanuel; Alagaili, Abdulaziz N.; Mohammed, Osama B.; Reep, Roger L.; Bennett, Nigel C.; Siegel, Jerry M.; Ihunwo, Amadi O.; Manger, Paul R."
"E4V2FWB7","Estimating spatial, temporal and individual variability in dolphin cumulative exposure to boat traffic using spatially explicit capture-recapture methods",2015,"Pirotta, E.; Thompson, P. M.; Cheney, B.; Donovan, C. R.; Lusseau, D."
"25D92AQI","LOOSE FRONT TEETH - RADIOLOGICAL AND HISTOLOGICAL CORRELATION WITH GROOMING FUNCTION IN THE IMPALA AEPYCEROS-MELAMPUS",1993,"MCKENZIE, AA; WEBER, A."
"R9RGIK5S","OBSERVED AND INFERRED EPIMELETIC NURTURANT BEHAVIOR IN BOTTLENOSE DOLPHINS",1990,"G, COCKCROFT V.; W, SAUER"
"GBUVHA9M","SHELTER SCALING REGULATES SURVIVAL OF JUVENILE CARIBBEAN SPINY LOBSTER PANULIRUS-ARGUS",1990,"EGGLESTON, DB; LIPCIUS, RN; MILLER, DL; COBACETINA, L."
"53QEAC9F","Part 7. Husbandry and captive breeding. 27. Observations on the early development of a captive bottlenose dolphin calf.",1990,"Cockcroft, V. G.; Ross, G. J. B."
"REKBXTQG","ABUNDANCE DISTRIBUTION AND MOVEMENTS OF BOTTLENOSE DOLPHINS TURSIOPS-TRUNCATUS IN LOWER TAMPA BAY FLORIDA USA",1990,"B, WEIGLE"
"5QX5VBTM","Quantifying the effect of boat disturbance on bottlenose dolphin foraging activity",2015,"Pirotta, Enrico; Merchant, Nathan D.; Thompson, Paul M.; Barton, Tim R.; Lusseau, David"
"WIWQTTZ7","The Natural History and Conservation of Indian Ocean Humpback Dolphins (Sousa plumbea) in South African Waters",2015,"Plon, Stephanie; Cockcroft, Victor G.; Froneman, William P."
"FGA8E9B9","Foraging habits in a generalist predator: Sex and age influence habitat selection and resource use among bottlenose dolphins (Tursiops truncatus)",2015,"Rossman, Sam; McCabe, Elizabeth Berens; Barros, Nelio B.; Gandhi, Hasand; Ostrom, Peggy H.; Stricker, Craig A.; Wells, Randall S."
"KITPMSNA","Individual specialization in the foraging habits of female bottlenose dolphins living in a trophically diverse and habitat rich estuary",2015,"Rossman, Sam; Ostrom, Peggy H.; Stolen, Megan; Barros, Nelio B.; Gandhi, Hasand; Stricker, Craig A.; Wells, Randall S."
"A3Z5KE3V","Heterologous murine and bovine IVF using bottlenose dolphin (Tursiops truncatus) spermatozoa",2015,"Sanchez-Calabuig, M. J.; de la Fuente, J.; Laguna-Barraza, R.; Beltran-Brena, P.; Martinez-Nevado, E.; Johnston, S. D.; Rizos, D.; Gutierrez-Adan, A.; Perez-Gutierrez, J. F."
"CTSF9T26","Effect of Cryopreservation on the Sperm DNA Fragmentation Dynamics of the Bottlenose Dolphin (Tursiops truncatus)",2015,"Sanchez-Calabuig, M. J.; Lopez-Fernandez, C.; Johnston, S. D.; Blyde, D.; Cooper, J.; Harrison, K.; de la Fuente, J.; Gosalvez, J."
"GC822AD2","A kinematic study on (un)intentional imitation in bottlenose dolphins",2015,"Sartori, Luisa; Bulgheroni, Maria; Tizzi, Raffaella; Castiello, Umberto"
"ZW44MIJC","Mercury concentrations in Atlantic bottlenose dolphins (Tursiops truncatus) inhabiting the Indian River Lagoon, Florida: Patterns of spatial and temporal distribution",2015,"Schaefer, Adam M.; Titcomb, Elizabeth Murdoch; Fair, Patricia A.; Stavros, Hui-Chen W.; Mazzoil, Marilyn; Bossart, Gregory D.; Reif, John S."
"B5XDKH6W","The Spiral Ganglion and Rosenthal's Canal in Beluga Whales",2015,"Sensor, Jennifer D.; Suydam, Robert; George, John C.; Liberman, M. C.; Lovano, Denise; Rhaganti, Mary Ann; Usip, Sharon; Vinyard, Christopher J.; Thewissen, J. G. M."
"KH87V2HH","Drafting mechanisms between a dolphin mother and calf",2015,"Shoele, Kourosh; Zhu, Qiang"
"2RBF3AS4","Dolphin Distribution on the West Florida Shelf Using Visual Surveys and Passive Acoustic Monitoring",2015,"Simard, Peter; Wall, Carrie C.; Allen, Jason B.; Wells, Randall S.; Gowans, Shannon; Forys, Elizabeth A.; Wuersig, Bernd; Mann, David A."
"EUC7MDG4","Auditory brainstem responses of Japanese house bats (Pipistrellus abramus) after exposure to broadband ultrasonic noise",2015,"Simmons, Andrea Megela; Boku, Shokei; Riquimaroux, Hiroshi; Simmons, James A."
"QVGKMA5T","Acoustic property reconstruction of a pygmy sperm whale (Kogia breviceps) forehead based on computed tomography imaging",2015,"Song, Zhongchang; Xu, Xiao; Dong, Jianchen; Xing, Luru; Zhang, Meng; Liu, Xuecheng; Zhang, Yu; Li, Songhai; Berggren, Per"
"SRKSN48V","Demographics of the Disappearing Bottlenose Dolphin in Argentina: A Common Species on Its Way Out?",2015,"Vermeulen, Els; Braeger, Stefan"
"IH42RK82","Evidence of two subaggregations of humpback whales on the Kodiak, Alaska, feeding ground revealed from stable isotope analysis",2015,"Wright, Dana L.; Witteveen, Briana; Wynne, Kate; Horstmann-Dehn, Larissa"
"3H2KTC6N","Identification of Bottlenose Dolphin (Tursiops truncatus) Prey Using Fish Scale Analysis",2016,"Braeger, Zsuzsanna; Gonzalvo, Joan; Agazzi, Stcfano; Bearzi, Giovanni"
"GE49MZUH","Using a multi-disciplinary approach to identify a critically endangered killer whale management unit",2016,"Esteban, Ruth; Verborgh, Philippe; Gauffier, Pauline; Gimenez, Joan; Martin, Vidal; Perez-Gil, Monica; Tejedor, Marisa; Almunia, Javier; Jepson, Paul D.; Garcia-Tiscar, Susana; Barrett-Lennard, Lance G.; Guinet, Christophe; Foote, Andrew D.; de Stephanis, Renaud"
"8UZ7BXV3","Predicting common bottlenose dolphin habitat preference to dynamically adapt management measures from a Marine Spatial Planning perspective",2016,"La Manna, G.; Ronchetti, F.; Sara, G."
"AGCHWECV","Dentine oxygen isotopes (O-18) as a proxy for odontocete distributions and movements",2016,"Matthews, Cory J. D.; Longstaffe, Fred J.; Ferguson, Steven H."
"UBCE2HNI","Behavior of the Amazon dolphin, Inia geoffrensis (Blainville), in captivity",1964,"LAYNE, JAMES N.; CALDWELL, DAVID K."
"PTKCJQUJ","NEAR FIELD INTERFERENCE FAR FIELD AND ROSTRUM STRUCTURE IN THE ECHOLOCATION SYSTEM OF CETACEANS",1983,"G, PILLERI; M, GIHR; C, KRAUS"
"8CKI9PW2","2ND RECORD OF TURSIOPS-OSENNAE CETACEA DELPHINIDAE IN A PLIOCENE HORIZON",1985,"G, PILLERI"
"F9MXW2QH","COMMERSON DOLPHIN (CEPHALORHYNCHUS-COMMERSONII) - A DISCUSSION OF THE 1ST LIVE BIRTH WITHIN A MARINE ZOOLOGICAL PARK",1987,"JOSEPH, BE; ANTRIM, JE; CORNELL, LH"
"VS4SM363","Three anomalous Dolphins from Blacksod Bay, Ireland.",1940,"Fraser, F. C."
"B5RVKZ36","IMITATIVE BEHAVIOR BY INDIAN OCEAN BOTTLENOSE DOLPHINS (TURSIOPS-ADUNCUS) IN CAPTIVITY",1973,"TAYLER, CK; SAAYMAN, GS"
"6NKZRM3G","NOTES ON TWO SPECIES OF DOLPHINS OF THE GENUS TURSIOPS IN CHINESE WATERS",1987,"K, ZHOU"
"XJJI87ZU","ANALYSIS OF CETACEAN DNA .2. LOCALIZATION OF 18S AND 28S RIBOSOMAL-RNA CISTRONS IN A HEAVY DNA COMPONENT",1977,"ARNASON, U.; LIMADEFARIA, A.; GRANSTROM, H.; ISAKSSON, M."
"3X638MDB","MECHANISM OF SOUND PRODUCTION AND AIR RECYCLING IN DELPHINIDS - CINERADIOGRAPHIC EVIDENCE",1979,"DORMER, KJ"
"256BKV3R","ECOLOGY, BEHAVIOR AND SOCIAL-ORGANIZATION OF THE BOTTLE-NOSED-DOLPHIN - A REVIEW",1986,"SHANE, SH; WELLS, RS; WURSIG, B.; WURSIG, B."
"EPJQHJ8S","BONY NARES AIR-PRESSURE AND NASAL PLUG MUSCLE-ACTIVITY DURING CLICK PRODUCTION IN THE HARBOR PORPOISE, PHOCOENA-PHOCOENA, AND THE BOTTLENOSED DOLPHIN, TURSIOPS-TRUNCATUS",1983,"AMUNDIN, M.; ANDERSEN, SH"
"FTJQ3EIV","ACCLIMATION OF ADULT NORTHERN FUR SEALS CALLORHINUS-URSINUS TO CAPTIVITY",1980,"S, SPOTTE"
"SF5JS5SX","DETECTION OF MIGRATION USING SOUND LOCATION",1988,"KO, D.; ZEH, JE"
"K9IWZVIF","CARBON-ISOTOPE RATIO GRADIENTS IN WESTERN ARCTIC ZOOPLANKTON",1989,"SAUPE, SM; SCHELL, DM; GRIFFITHS, WB"
"V9IE3M99","Passive acoustic location of bowhead whales in a population census off Point Barrow, Alaska",1985,"Cummings, W.C.; Holliday, D.V."
"CPIS5RPV","ACOUSTIC TRACKING OF MIGRATING BOWHEAD WHALES.",1986,"Clark, Christopher W.; Ellison, William T.; Beeman, Kim"
"HJRPINFD","Population size estimation for the bowhead whale, Balaena mysticetus, based on 1985 visual and acoustic data",1988,"Zeh, J.E.; Turet, P.; Gentleman, R.; Raftery, A.E."
"PHSEEBG3","Aerial surveys of endangered whales in the Beaufort Sea, Chukchi Sea and northern Bering Sea.",1981,"Ljungblad, D.K."
"PBPR5JE7","EARLY SPRING DISTRIBUTION OF BOWHEAD WHALES IN THE BERING SEA",1982,"BRUEGGEMAN, JJ"
"UG2D7SAA","BOWHEAD WHALE (BALAENA, MYSTICETUS) FEEDING NEAR POINT-BARROW, ALASKA, DURING THE 1985 SPRING MIGRATION",1987,"CARROLL, GM; GEORGE, JC; LOWRY, LF; COYLE, KO"
"WXSPGNQI","Assessment of bowhead whale (Balaena mysticetus) feeding patterns in the Alaskan Beaufort and northeastern Chukchi Seas via aerial surveys, fall 1979-84.",1986,"Ljungblad, D. K.; Moore, S. E.; Clarke, J. T."
"QXCBUJZ7","BOWHEAD WHALE (BALAENA-MYSTICETUS) GROWTH AND FEEDING AS ESTIMATED BY DELATA-C-13 TECHNIQUES",1989,"SCHELL, DM; SAUPE, SM; HAUBENSTOCK, N."
"RTASEGRF","ANIMAL BONES FROM THE LATE WEICHSELIAN IN NORWAY",1986,"W, LIE R."
"GBEM8AA5","WATER COLOR AND TEMPERATURE IN THE SOUTHERN BEAUFORT SEA CANADA REMOTE SENSING IN SUPPORT OF ECOLOGICAL STUDIES OF THE BOWHEAD WHALE",1985,"A, BORSTAD G."
"6B842CHD","The potential effects of tanker traffic on the bowhead whale in the Beaufort Sea.",1988,"Koski, W. R.; Miller, G. W.; Davis, R. A."
"4HGMEVPF","LABRADOR INUIT WHALE USE DURING THE EARLY CONTACT PERIOD",1988,"TAYLOR, JG"
"P7GEMIZR","Zooplankton of a bowhead whale feeding area off the Yukon coast in August 1985.",1987,"Bradstreet, M. S. W.; Fissel, D. B."
"8KCP72GJ","Using radio isotopes to study bowhead whales.",1989,"Saupe, S."
"IDSFAGW8","Utilization of acoustic location data in determining a minimum number of spring-migrating bowhead whales unaccounted for by the ice-base visual census.",1986,"Ko, D.; Zeh, J. E.; Clark, C. W.; Ellison, W. T.; Krogman, B. D.; Sonntag, R."
"2RHPKSQ4","Research on bowhead whales, June-December 1978.",1980,"Braham, H.; Krogman, B.; Nerini, M.; Rugh, D.; Marquette, W.; Johnson, J."
